ANO;GEO_COD;GEO_COD_DSG;NIVEL;NIVEL_DSG;N_ALOJAMENTOS;N_ALOJAMENTOS_FAMILIARES;N_ALOJAMENTOS_FAM_CLASSICOS;N_ALOJAMENTOS_FAM_N_CLASSICOS;N_ALOJAMENTOS_COLECTIVOS;N_CLASSICOS_RES_HABITUAL;N_ALOJAMENTOS_RES_HABITUAL;N_ALOJAMENTOS_VAGOS
2011;'11062301503; ;8;Subsecção;96;96;96;0;0;69;69;18
2011;'11062301601; ;8;Subsecção;102;102;102;0;0;77;77;13
2011;'11062301602; ;8;Subsecção;210;210;210;0;0;141;141;21
2011;'11062301701; ;8;Subsecção;135;135;135;0;0;101;101;9
2011;'11062301702; ;8;Subsecção;121;121;121;0;0;87;87;5
2011;'11062301703; ;8;Subsecção;100;99;99;0;1;69;69;10
2011;'11062301801; ;8;Subsecção;91;91;91;0;0;58;58;25
2011;'11062301802; ;8;Subsecção;29;28;28;0;1;17;17;6
2011;'11062301803; ;8;Subsecção;105;103;103;0;2;57;57;41
2011;'11062301901; ;8;Subsecção;0;0;0;0;0;0;0;0
2011;'11062301902; ;8;Subsecção;102;102;102;0;0;78;78;15
2011;'11062301903; ;8;Subsecção;127;127;127;0;0;85;85;30
2011;'11062301904; ;8;Subsecção;53;53;53;0;0;41;41;6
2011;'11062301905; ;8;Subsecção;11;11;11;0;0;6;6;5
2011;'11062302001; ;8;Subsecção;88;87;87;0;1;46;46;25
2011;'11062302002; ;8;Subsecção;211;210;210;0;1;143;143;47
2011;'11062302101; ;8;Subsecção;113;112;112;0;1;91;91;11
2011;'11062302102; ;8;Subsecção;122;122;122;0;0;72;72;38
2011;'11062302201; ;8;Subsecção;37;37;37;0;0;27;27;7
2011;'11062302202; ;8;Subsecção;63;63;62;1;0;38;39;11
2011;'11062302203; ;8;Subsecção;110;109;109;0;1;74;74;25
2011;'11062302204; ;8;Subsecção;81;81;81;0;0;52;52;18
2011;'11062302301; ;8;Subsecção;68;67;67;0;1;45;45;19
2011;'11062302302; ;8;Subsecção;190;188;188;0;2;122;122;55
2011;'11062302401; ;8;Subsecção;241;240;240;0;1;145;145;51
2011;'11062302402; ;8;Subsecção;42;42;42;0;0;25;25;13
2011;'11062302501; ;8;Subsecção;52;52;52;0;0;41;41;6
2011;'11062302502; ;8;Subsecção;244;244;244;0;0;172;172;33
2011;'11062302601; ;8;Subsecção;101;101;101;0;0;75;75;17
2011;'11062302602; ;8;Subsecção;155;154;154;0;1;119;119;28
2011;'11062302603; ;8;Subsecção;0;0;0;0;0;0;0;0
2011;'11062302604; ;8;Subsecção;0;0;0;0;0;0;0;0
2011;'11062302701; ;8;Subsecção;1;1;1;0;0;1;1;0
2011;'11062302702; ;8;Subsecção;249;246;246;0;3;170;170;45
2011;'11062302801; ;8;Subsecção;89;89;89;0;0;72;72;12
2011;'11062302802; ;8;Subsecção;173;173;173;0;0;104;104;49
2011;'11062302901; ;8;Subsecção;212;212;212;0;0;157;157;40
2011;'11062302902; ;8;Subsecção;106;102;102;0;4;69;69;27
2011;'11062303001; ;8;Subsecção;141;141;141;0;0;102;102;27
2011;'11062303002; ;8;Subsecção;141;139;139;0;2;97;97;35
2011;'11062303101; ;8;Subsecção;86;85;85;0;1;51;51;27
2011;'11062303201; ;8;Subsecção;63;63;63;0;0;44;44;14
2011;'11062303202; ;8;Subsecção;63;62;62;0;1;38;38;20
2011;'11062303301; ;8;Subsecção;204;203;203;0;1;139;139;21
2011;'11062303401; ;8;Subsecção;224;223;223;0;1;130;130;62
2011;'11062303501; ;8;Subsecção;66;64;64;0;2;44;44;3
2011;'11062303502; ;8;Subsecção;87;86;86;0;1;67;67;7
2011;'11062303601; ;8;Subsecção;327;327;327;0;0;189;189;74
2011;'11062400101; ;8;Subsecção;149;147;146;1;2;79;80;28
2011;'11062400102; ;8;Subsecção;121;120;120;0;1;78;78;21
2011;'11062400201; ;8;Subsecção;141;140;140;0;1;90;90;44
2011;'11062400202; ;8;Subsecção;149;149;149;0;0;104;104;40
2011;'11062400301; ;8;Subsecção;243;243;243;0;0;161;161;33
2011;'11062400302; ;8;Subsecção;55;54;54;0;1;27;27;3
2011;'11062400401; ;8;Subsecção;179;176;176;0;3;125;125;24
2011;'11062400402; ;8;Subsecção;150;150;150;0;0;91;91;37
2011;'11062400403; ;8;Subsecção;71;71;71;0;0;54;54;10
2011;'11062400501; ;8;Subsecção;50;50;50;0;0;25;25;19
2011;'11062400502; ;8;Subsecção;19;19;19;0;0;16;16;3
2011;'11062400503; ;8;Subsecção;56;56;56;0;0;14;14;40
2011;'11062400504; ;8;Subsecção;64;63;63;0;1;34;34;20
2011;'11062400505; ;8;Subsecção;73;73;73;0;0;52;52;12
2011;'11062400506; ;8;Subsecção;39;39;39;0;0;28;28;8
2011;'11062400601; ;8;Subsecção;357;356;356;0;1;232;232;91
2011;'11062400701; ;8;Subsecção;132;132;132;0;0;91;91;17
2011;'11062400702; ;8;Subsecção;125;125;125;0;0;82;82;19
2011;'11062400703; ;8;Subsecção;0;0;0;0;0;0;0;0
2011;'11062400704; ;8;Subsecção;6;6;6;0;0;1;1;5
2011;'11062400705; ;8;Subsecção;33;33;33;0;0;27;27;3
2011;'11062400801; ;8;Subsecção;130;130;130;0;0;85;85;27
2011;'11062400802; ;8;Subsecção;92;92;92;0;0;56;56;22
2011;'11062400803; ;8;Subsecção;27;27;27;0;0;9;9;17
2011;'11062400804; ;8;Subsecção;36;36;36;0;0;22;22;12
2011;'11062400805; ;8;Subsecção;23;23;23;0;0;15;15;6
2011;'11062400806; ;8;Subsecção;6;6;6;0;0;5;5;0
2011;'11062400901; ;8;Subsecção;56;56;56;0;0;31;31;17
2011;'11062400902; ;8;Subsecção;40;38;38;0;2;23;23;9
2011;'11062400903; ;8;Subsecção;30;30;30;0;0;13;13;13
2011;'11062400904; ;8;Subsecção;86;86;86;0;0;48;48;18
2011;'11062400905; ;8;Subsecção;37;37;37;0;0;26;26;5
2011;'11062400906; ;8;Subsecção;75;74;74;0;1;48;48;10
2011;'11062401001; ;8;Subsecção;187;187;187;0;0;97;97;50
2011;'11062401002; ;8;Subsecção;42;42;42;0;0;20;20;21
2011;'11062401003; ;8;Subsecção;50;50;50;0;0;22;22;5
2011;'11062401101; ;8;Subsecção;136;136;135;1;0;77;78;43
2011;'11062401102; ;8;Subsecção;81;81;81;0;0;34;34;36
2011;'11062401103; ;8;Subsecção;95;95;95;0;0;36;36;53
2011;'11062401104; ;8;Subsecção;77;77;77;0;0;32;32;38
2011;'11062500101; ;8;Subsecção;194;194;194;0;0;123;123;53
2011;'11062500102; ;8;Subsecção;209;209;209;0;0;136;136;60
2011;'11062500201; ;8;Subsecção;190;190;190;0;0;142;142;36
2011;'11062500301; ;8;Subsecção;328;328;328;0;0;211;211;58
2011;'11062500401; ;8;Subsecção;341;339;338;1;2;239;240;58
2011;'11062500501; ;8;Subsecção;190;190;189;1;0;142;143;31
2011;'11062500601; ;8;Subsecção;401;401;401;0;0;265;265;93
2011;'11062500701; ;8;Subsecção;330;328;328;0;2;233;233;55
2011;'11062500801; ;8;Subsecção;264;264;264;0;0;197;197;30
2011;'11062500901; ;8;Subsecção;254;254;254;0;0;191;191;27
2011;'11062501001; ;8;Subsecção;260;260;260;0;0;180;180;35
2011;'11062501101; ;8;Subsecção;174;174;174;0;0;133;133;32
2011;'11062501102; ;8;Subsecção;123;123;123;0;0;83;83;26
2011;'11062501201; ;8;Subsecção;483;482;482;0;1;327;327;90
2011;'11062501301; ;8;Subsecção;82;82;82;0;0;55;55;19
2011;'11062501302; ;8;Subsecção;278;278;278;0;0;204;204;41
2011;'11062501401; ;8;Subsecção;29;29;29;0;0;25;25;4
2011;'11062501402; ;8;Subsecção;117;117;117;0;0;87;87;20
2011;'11062501403; ;8;Subsecção;158;158;158;0;0;97;97;45
2011;'11062501501; ;8;Subsecção;238;238;238;0;0;211;211;9
2011;'11062501601; ;8;Subsecção;230;230;230;0;0;174;174;46
2011;'11062501602; ;8;Subsecção;35;35;35;0;0;21;21;9
2011;'11062501701; ;8;Subsecção;184;184;184;0;0;136;136;30
2011;'11062501702; ;8;Subsecção;102;102;102;0;0;76;76;11
2011;'11062501801; ;8;Subsecção;440;440;440;0;0;348;348;53
2011;'11062501901; ;8;Subsecção;76;74;74;0;2;62;62;7
2011;'11062501902; ;8;Subsecção;99;99;99;0;0;78;78;17
2011;'11062501903; ;8;Subsecção;62;62;62;0;0;48;48;6
2011;'11062502001; ;8;Subsecção;423;423;423;0;0;327;327;63
2011;'11062502101; ;8;Subsecção;349;349;349;0;0;236;236;32
2011;'11062502201; ;8;Subsecção;153;153;153;0;0;114;114;26
2011;'11062502202; ;8;Subsecção;79;79;78;1;0;48;49;25
2011;'11062502203; ;8;Subsecção;33;33;33;0;0;22;22;11
2011;'11062502301; ;8;Subsecção;74;74;74;0;0;62;62;1
2011;'11062502302; ;8;Subsecção;148;148;148;0;0;117;117;9
2011;'11062502303; ;8;Subsecção;21;21;21;0;0;15;15;1
2011;'11062502304; ;8;Subsecção;22;22;22;0;0;19;19;0
2011;'11062502305; ;8;Subsecção;24;24;24;0;0;16;16;1
2011;'11062502306; ;8;Subsecção;24;24;24;0;0;18;18;1
2011;'11062502401; ;8;Subsecção;254;254;254;0;0;206;206;17
2011;'11062502501; ;8;Subsecção;100;100;100;0;0;67;67;14
2011;'11062502502; ;8;Subsecção;128;128;128;0;0;87;87;11
2011;'11062502503; ;8;Subsecção;99;99;99;0;0;64;64;17
2011;'11062502601; ;8;Subsecção;514;513;513;0;1;366;366;94
2011;'11062600101; ;8;Subsecção;0;0;0;0;0;0;0;0
2011;'11062600102; ;8;Subsecção;41;41;41;0;0;20;20;18
2011;'11062600103; ;8;Subsecção;31;31;31;0;0;17;17;12
2011;'11062600104; ;8;Subsecção;49;49;49;0;0;31;31;12
2011;'11062600105; ;8;Subsecção;64;64;64;0;0;55;55;8
2011;'11062600106; ;8;Subsecção;79;79;79;0;0;46;46;27
2011;'11062600201; ;8;Subsecção;341;341;341;0;0;255;255;47
2011;'11062600301; ;8;Subsecção;329;329;329;0;0;205;205;75
2011;'11062600401; ;8;Subsecção;154;154;154;0;0;139;139;14
2011;'11062600402; ;8;Subsecção;0;0;0;0;0;0;0;0
2011;'11062600403; ;8;Subsecção;12;12;12;0;0;6;6;5
2011;'11062600404; ;8;Subsecção;74;74;74;0;0;53;53;17
2011;'11062600405; ;8;Subsecção;35;35;35;0;0;19;19;12
2011;'11062600501; ;8;Subsecção;340;340;329;11;0;220;231;70
2011;'11062600601; ;8;Subsecção;4;3;3;0;1;0;0;0
2011;'11062600602; ;8;Subsecção;190;189;189;0;1;137;137;34
2011;'11062600701; ;8;Subsecção;425;424;424;0;1;264;264;104
2011;'11062600801; ;8;Subsecção;43;42;42;0;1;37;37;3
2011;'11062600802; ;8;Subsecção;89;89;89;0;0;63;63;15
2011;'11062600803; ;8;Subsecção;48;48;48;0;0;35;35;9
2011;'11062600804; ;8;Subsecção;65;65;65;0;0;40;40;17
2011;'11062600805; ;8;Subsecção;40;40;40;0;0;22;22;10
2011;'11062600901; ;8;Subsecção;174;174;174;0;0;115;115;42
2011;'11062600902; ;8;Subsecção;150;150;149;1;0;111;112;21
2011;'11062601001; ;8;Subsecção;198;198;198;0;0;122;122;55
2011;'11062601002; ;8;Subsecção;50;50;50;0;0;30;30;11
2011;'11062601003; ;8;Subsecção;14;14;14;0;0;6;6;0
2011;'11062601004; ;8;Subsecção;30;30;30;0;0;16;16;3
2011;'11062601101; ;8;Subsecção;38;38;38;0;0;23;23;5
2011;'11062601102; ;8;Subsecção;134;134;134;0;0;77;77;40
2011;'11062601103; ;8;Subsecção;63;63;63;0;0;27;27;1
2011;'11062601104; ;8;Subsecção;81;81;80;1;0;34;35;38
2011;'11062601201; ;8;Subsecção;101;101;101;0;0;64;64;20
2011;'11062601202; ;8;Subsecção;61;61;61;0;0;38;38;10
2011;'11062601203; ;8;Subsecção;18;18;18;0;0;13;13;4
2011;'11062601204; ;8;Subsecção;42;42;42;0;0;25;25;9
2011;'11062601205; ;8;Subsecção;9;9;9;0;0;9;9;0
2011;'11062601206; ;8;Subsecção;28;27;27;0;1;17;17;7
2011;'11062601301; ;8;Subsecção;17;16;16;0;1;8;8;8
2011;'11062601302; ;8;Subsecção;106;106;106;0;0;66;66;27
2011;'11062601303; ;8;Subsecção;122;120;120;0;2;77;77;28
2011;'11062601304; ;8;Subsecção;0;0;0;0;0;0;0;0
2011;'11062601305; ;8;Subsecção;1;0;0;0;1;0;0;0
2011;'11062601401; ;8;Subsecção;29;29;29;0;0;21;21;2
2011;'11062601402; ;8;Subsecção;63;63;63;0;0;43;43;14
2011;'11062601403; ;8;Subsecção;42;42;42;0;0;24;24;10
2011;'11062601404; ;8;Subsecção;52;52;52;0;0;30;30;20
2011;'11062601405; ;8;Subsecção;35;35;35;0;0;27;27;1
2011;'11062601501; ;8;Subsecção;257;257;257;0;0;184;184;50
2011;'11062601502; ;8;Subsecção;54;54;54;0;0;39;39;12
2011;'11062601601; ;8;Subsecção;60;60;60;0;0;48;48;5
2011;'11062601602; ;8;Subsecção;73;73;73;0;0;54;54;12
2011;'11062601603; ;8;Subsecção;105;104;104;0;1;86;86;17
2011;'11062601604; ;8;Subsecção;53;53;53;0;0;41;41;11
2011;'11062601701; ;8;Subsecção;6;6;6;0;0;5;5;0
2011;'11062601702; ;8;Subsecção;22;22;22;0;0;15;15;3
2011;'11062601703; ;8;Subsecção;18;18;18;0;0;15;15;2
2011;'11062601704; ;8;Subsecção;38;38;38;0;0;29;29;6
2011;'11062601705; ;8;Subsecção;67;67;67;0;0;49;49;13
2011;'11062601706; ;8;Subsecção;5;5;5;0;0;4;4;1
2011;'11062601707; ;8;Subsecção;80;78;78;0;2;52;52;20
2011;'11062700101; ;8;Subsecção;53;49;49;0;4;19;19;18
2011;'11062700102; ;8;Subsecção;95;95;95;0;0;65;65;16
2011;'11062700103; ;8;Subsecção;29;29;29;0;0;19;19;7
2011;'11062700104; ;8;Subsecção;21;21;21;0;0;10;10;6
2011;'11062700105; ;8;Subsecção;42;42;41;1;0;8;9;1
2011;'11062700106; ;8;Subsecção;20;20;20;0;0;5;5;12
2011;'11062700107; ;8;Subsecção;69;69;69;0;0;31;31;15
2011;'11062700108; ;8;Subsecção;2;0;0;0;2;0;0;0
2011;'11062700201; ;8;Subsecção;128;127;127;0;1;76;76;32
2011;'11062700202; ;8;Subsecção;64;64;64;0;0;32;32;17
2011;'11062700203; ;8;Subsecção;77;76;75;1;1;47;48;17
2011;'11062700204; ;8;Subsecção;56;55;55;0;1;40;40;7
2011;'11062700205; ;8;Subsecção;30;29;29;0;1;5;5;12
2011;'11062800101; ;8;Subsecção;62;62;62;0;0;36;36;21
2011;'11062800102; ;8;Subsecção;29;29;29;0;0;18;18;3
2011;'11062800103; ;8;Subsecção;7;6;6;0;1;3;3;3
2011;'11062800104; ;8;Subsecção;57;57;57;0;0;32;32;16
2011;'11062800105; ;8;Subsecção;48;48;48;0;0;29;29;14
2011;'11062800106; ;8;Subsecção;17;15;15;0;2;13;13;1
2011;'11062800107; ;8;Subsecção;26;26;26;0;0;20;20;5
2011;'11062800201; ;8;Subsecção;46;46;46;0;0;21;21;14
2011;'11062800202; ;8;Subsecção;44;41;41;0;3;28;28;8
2011;'11062800203; ;8;Subsecção;53;53;51;2;0;33;35;5
2011;'11062800204; ;8;Subsecção;30;30;30;0;0;24;24;4
2011;'11062800205; ;8;Subsecção;42;42;42;0;0;29;29;4
2011;'11062800206; ;8;Subsecção;113;113;113;0;0;68;68;27
2011;'11062800301; ;8;Subsecção;58;58;58;0;0;20;20;28
2011;'11062800302; ;8;Subsecção;91;91;91;0;0;60;60;14
2011;'11062800303; ;8;Subsecção;51;50;50;0;1;23;23;21
2011;'11062800304; ;8;Subsecção;66;66;66;0;0;37;37;19
2011;'11062800305; ;8;Subsecção;74;74;74;0;0;47;47;16
2011;'11062800401; ;8;Subsecção;25;25;25;0;0;13;13;11
2011;'11062800402; ;8;Subsecção;42;42;42;0;0;24;24;18
2011;'11062800403; ;8;Subsecção;33;33;33;0;0;31;31;2
2011;'11062800404; ;8;Subsecção;41;41;41;0;0;34;34;5
2011;'11062800405; ;8;Subsecção;35;35;35;0;0;13;13;19
2011;'11062800406; ;8;Subsecção;70;69;69;0;1;39;39;23
2011;'11062800407; ;8;Subsecção;97;97;97;0;0;71;71;21
2011;'11062800408; ;8;Subsecção;0;0;0;0;0;0;0;0
2011;'11062800501; ;8;Subsecção;134;133;133;0;1;73;73;38
2011;'11062800502; ;8;Subsecção;43;42;42;0;1;20;20;15
2011;'11062800503; ;8;Subsecção;70;69;69;0;1;46;46;11
2011;'11062800504; ;8;Subsecção;75;75;75;0;0;40;40;31
2011;'11062800505; ;8;Subsecção;0;0;0;0;0;0;0;0
2011;'11062800601; ;8;Subsecção;161;159;159;0;2;121;121;28
2011;'11062800602; ;8;Subsecção;126;126;126;0;0;69;69;50
2011;'11062800603; ;8;Subsecção;89;89;89;0;0;62;62;18
2011;'11062800701; ;8;Subsecção;48;48;48;0;0;19;19;27
2011;'11062800702; ;8;Subsecção;0;0;0;0;0;0;0;0
2011;'11062800703; ;8;Subsecção;23;23;23;0;0;17;17;3
2011;'11062800704; ;8;Subsecção;31;31;31;0;0;20;20;6
2011;'11062800705; ;8;Subsecção;75;75;75;0;0;50;50;17
2011;'11062800706; ;8;Subsecção;75;75;75;0;0;59;59;7
2011;'11062800707; ;8;Subsecção;64;64;64;0;0;39;39;15
2011;'11062800801; ;8;Subsecção;74;74;74;0;0;52;52;18
2011;'11062800802; ;8;Subsecção;192;191;191;0;1;108;108;55
2011;'11062800803; ;8;Subsecção;111;111;111;0;0;57;57;15
2011;'11062800901; ;8;Subsecção;115;115;115;0;0;74;74;33
2011;'11062800902; ;8;Subsecção;87;86;86;0;1;45;45;17
2011;'11062800903; ;8;Subsecção;116;116;116;0;0;79;79;23
2011;'11062900101; ;8;Subsecção;44;43;43;0;1;36;36;6
2011;'11062900102; ;8;Subsecção;41;41;41;0;0;34;34;4
2011;'11062900103; ;8;Subsecção;31;31;31;0;0;23;23;4
2011;'11062900104; ;8;Subsecção;49;49;49;0;0;35;35;13
2011;'11062900105; ;8;Subsecção;4;4;4;0;0;4;4;0
2011;'11062900106; ;8;Subsecção;61;61;61;0;0;51;51;5
2011;'11062900201; ;8;Subsecção;137;137;137;0;0;109;109;13
2011;'11062900202; ;8;Subsecção;1;1;1;0;0;1;1;0
2011;'11062900203; ;8;Subsecção;99;99;99;0;0;83;83;14
2011;'11062900301; ;8;Subsecção;419;418;418;0;1;325;325;46
2011;'11062900401; ;8;Subsecção;218;218;217;1;0;164;165;43
2011;'11062900402; ;8;Subsecção;0;0;0;0;0;0;0;0
2011;'11062900403; ;8;Subsecção;54;54;54;0;0;36;36;17
2011;'11062900501; ;8;Subsecção;364;364;364;0;0;266;266;50
2011;'11062900601; ;8;Subsecção;13;13;13;0;0;11;11;1
2011;'11062900602; ;8;Subsecção;82;81;81;0;1;66;66;10
2011;'11062900603; ;8;Subsecção;1;1;1;0;0;1;1;0
2011;'11062900604; ;8;Subsecção;61;61;61;0;0;46;46;9
2011;'11062900701; ;8;Subsecção;131;131;131;0;0;75;75;32
2011;'11062900702; ;8;Subsecção;116;116;116;0;0;74;74;28
2011;'11062900703; ;8;Subsecção;85;85;85;0;0;50;50;18
2011;'11062900801; ;8;Subsecção;76;76;76;0;0;57;57;15
2011;'11062900802; ;8;Subsecção;135;135;135;0;0;92;92;38
2011;'11062900803; ;8;Subsecção;71;71;71;0;0;51;51;19
2011;'11062900901; ;8;Subsecção;100;100;100;0;0;69;69;18
2011;'11062900902; ;8;Subsecção;71;71;71;0;0;47;47;8
2011;'11062900903; ;8;Subsecção;88;88;88;0;0;62;62;18
2011;'11062901001; ;8;Subsecção;290;289;289;0;1;205;205;55
2011;'11062901101; ;8;Subsecção;219;219;219;0;0;164;164;48
2011;'11062901102; ;8;Subsecção;54;54;54;0;0;47;47;6
2011;'11062901103; ;8;Subsecção;88;88;88;0;0;63;63;14
2011;'11062901201; ;8;Subsecção;213;213;213;0;0;149;149;23
2011;'11062901202; ;8;Subsecção;118;118;118;0;0;94;94;15
2011;'11063000101; ;8;Subsecção;109;109;109;0;0;78;78;5
2011;'11063000201; ;8;Subsecção;58;58;58;0;0;39;39;0
2011;'11063000202; ;8;Subsecção;79;79;79;0;0;60;60;6
2011;'11063000203; ;8;Subsecção;67;67;67;0;0;53;53;5
2011;'11063000204; ;8;Subsecção;51;51;51;0;0;38;38;5
2011;'11063000301; ;8;Subsecção;23;22;22;0;1;14;14;6
2011;'11063000302; ;8;Subsecção;210;209;209;0;1;174;174;18
2011;'11063000401; ;8;Subsecção;195;194;194;0;1;151;151;16
2011;'11063000402; ;8;Subsecção;144;144;144;0;0;108;108;19
2011;'11063000501; ;8;Subsecção;36;36;36;0;0;18;18;18
2011;'11063000502; ;8;Subsecção;65;65;65;0;0;49;49;13
2011;'11063000503; ;8;Subsecção;72;72;72;0;0;51;51;19
2011;'11063000504; ;8;Subsecção;16;16;16;0;0;11;11;4
2011;'11063000505; ;8;Subsecção;78;78;78;0;0;52;52;7
2011;'11063000601; ;8;Subsecção;117;116;116;0;1;78;78;19
2011;'11063000602; ;8;Subsecção;217;216;216;0;1;130;130;47
2011;'11063000701; ;8;Subsecção;0;0;0;0;0;0;0;0
2011;'11063000702; ;8;Subsecção;1;0;0;0;1;0;0;0
2011;'11063000703; ;8;Subsecção;62;61;61;0;1;47;47;8
2011;'11063000704; ;8;Subsecção;157;157;157;0;0;124;124;15
2011;'11063000801; ;8;Subsecção;213;213;213;0;0;142;142;50
2011;'11063000802; ;8;Subsecção;48;48;48;0;0;36;36;9
2011;'11063000901; ;8;Subsecção;246;245;245;0;1;186;186;40
2011;'11063000902; ;8;Subsecção;70;70;70;0;0;45;45;12
2011;'11063001001; ;8;Subsecção;240;240;240;0;0;179;179;34
2011;'11063001101; ;8;Subsecção;203;203;203;0;0;149;149;29
2011;'11063001102; ;8;Subsecção;2;2;2;0;0;2;2;0
2011;'11063001103; ;8;Subsecção;60;60;60;0;0;41;41;7
2011;'11063001104; ;8;Subsecção;49;48;48;0;1;37;37;9
2011;'11063001201; ;8;Subsecção;424;421;421;0;3;304;304;105
2011;'11063001301; ;8;Subsecção;166;166;166;0;0;127;127;25
2011;'11063001302; ;8;Subsecção;142;142;142;0;0;102;102;19
2011;'11063001401; ;8;Subsecção;14;13;13;0;1;12;12;1
2011;'11063001402; ;8;Subsecção;80;79;79;0;1;64;64;7
2011;'11063001403; ;8;Subsecção;126;126;126;0;0;98;98;16
2011;'11063001404; ;8;Subsecção;57;57;57;0;0;35;35;11
2011;'11063001501; ;8;Subsecção;423;422;422;0;1;269;269;104
2011;'11063100101; ;8;Subsecção;40;39;39;0;1;21;21;15
2011;'11063100102; ;8;Subsecção;114;110;110;0;4;48;48;55
2011;'11063100103; ;8;Subsecção;67;66;66;0;1;31;31;32
2011;'11063100104; ;8;Subsecção;35;35;35;0;0;14;14;21
2011;'11063100105; ;8;Subsecção;11;11;11;0;0;1;1;10
2011;'11063100201; ;8;Subsecção;164;162;162;0;2;110;110;42
2011;'11063100202; ;8;Subsecção;5;4;4;0;1;2;2;0
2011;'11063100203; ;8;Subsecção;35;30;30;0;5;19;19;8
2011;'11063100204; ;8;Subsecção;21;19;19;0;2;12;12;4
2011;'11063100205; ;8;Subsecção;13;13;13;0;0;0;0;13
2011;'11063100301; ;8;Subsecção;34;30;30;0;4;11;11;13
2011;'11063100302; ;8;Subsecção;4;0;0;0;4;0;0;0
2011;'11063100303; ;8;Subsecção;41;39;39;0;2;11;11;28
2011;'11063100304; ;8;Subsecção;67;65;65;0;2;39;39;20
2011;'11063100305; ;8;Subsecção;0;0;0;0;0;0;0;0
2011;'11063100306; ;8;Subsecção;4;2;2;0;2;2;2;0
2011;'11063100307; ;8;Subsecção;5;3;3;0;2;1;1;1
2011;'11063200101; ;8;Subsecção;69;69;69;0;0;45;45;21
2011;'11063200102; ;8;Subsecção;16;16;16;0;0;13;13;0
2011;'11063200103; ;8;Subsecção;31;31;31;0;0;28;28;2
2011;'11063200104; ;8;Subsecção;40;39;39;0;1;25;25;14
2011;'11063200105; ;8;Subsecção;142;142;142;0;0;89;89;46
2011;'11063200106; ;8;Subsecção;23;23;23;0;0;21;21;1
2011;'11063200201; ;8;Subsecção;0;0;0;0;0;0;0;0
2011;'11063200202; ;8;Subsecção;27;27;27;0;0;12;12;13
2011;'11063200203; ;8;Subsecção;4;4;4;0;0;2;2;1
2011;'11063200204; ;8;Subsecção;54;54;54;0;0;38;38;9
2011;'11063200205; ;8;Subsecção;67;67;67;0;0;61;61;4
2011;'11063200206; ;8;Subsecção;139;139;139;0;0;112;112;16
2011;'11063200301; ;8;Subsecção;59;59;58;1;0;44;45;13
2011;'11063200302; ;8;Subsecção;152;152;152;0;0;122;122;11
2011;'11063200303; ;8;Subsecção;60;60;60;0;0;39;39;7
2011;'11063200304; ;8;Subsecção;47;47;47;0;0;39;39;1
2011;'11063200401; ;8;Subsecção;1;1;1;0;0;1;1;0
2011;'11063200402; ;8;Subsecção;21;21;21;0;0;13;13;8
2011;'11063200403; ;8;Subsecção;4;4;4;0;0;2;2;2
2011;'11063200404; ;8;Subsecção;126;126;126;0;0;81;81;29
2011;'11063200405; ;8;Subsecção;4;4;4;0;0;2;2;1
2011;'11063200406; ;8;Subsecção;21;21;21;0;0;18;18;2
